Date & Time,Inside Temp - °C,Inside Hum - %,Inside Dew Point - °C,Inside Heat Index - °C,Barometer - mb,Absolute Pressure - mb,Temp Range - °C,Humidity Range - %,Pressure Range - mb
2023-01-01 00:00:00,13,68,8,13,1002.6,999.6,0,0,0.0
2023-01-01 00:15:00,13,68,8,13,1002.7,999.7,0,1,0.1999999999999318
2023-01-01 00:30:00,13,68,8,13,1002.6,999.6,0,1,0.2999999999999545
2023-01-01 00:45:00,13,68,8,13,1002.7,999.8,1,0,0.2999999999999545
2023-01-01 01:00:00,13,68,8,13,1002.7,999.7,1,0,0.09999999999990905
2023-01-01 01:15:00,13,68,8,13,1003.0,1000.0,1,0,0.2999999999999545
2023-01-01 01:30:00,13,68,8,13,1003.0,1000.0,1,1,0.3000000000000682
2023-01-01 01:45:00,14,68,8,13,1003.3,1000.3,1,1,0.39999999999997726
2023-01-01 02:00:00,13,68,8,13,1003.4,1000.4,1,1,0.2999999999999545
2023-01-01 02:15:00,13,68,8,13,1003.8,1000.8,1,0,0.39999999999997726
2023-01-01 02:30:00,13,68,8,13,1003.9,1000.9,0,0,0.1999999999999318
2023-01-01 02:45:00,13,68,8,13,1004.0,1001.0,1,0,0.20000000000004547
2023-01-01 03:00:00,13,68,8,13,1004.2,1001.2,1,0,0.2999999999999545
2023-01-01 03:15:00,13,67,7,13,1004.5,1001.5,0,1,0.2999999999999545
2023-01-01 03:30:00,13,66,7,13,1004.6,1001.7,0,1,0.20000000000004547
2023-01-01 03:45:00,13,66,7,13,1004.6,1001.7,0,0,0.20000000000004547
2023-01-01 04:00:00,13,65,7,13,1005.0,1002.0,0,1,0.39999999999997726
2023-01-01 04:15:00,13,66,7,13,1005.2,1002.3,0,1,0.40000000000009095
2023-01-01 04:30:00,13,65,7,13,1005.2,1002.3,0,1,0.1999999999999318
2023-01-01 04:45:00,13,65,7,13,1005.5,1002.5,0,1,0.39999999999997726
2023-01-01 05:00:00,13,65,7,13,1006.0,1003.0,0,0,0.6000000000000227
2023-01-01 05:15:00,13,65,7,13,1006.3,1003.3,0,0,0.2999999999999545
2023-01-01 05:30:00,13,65,7,13,1006.4,1003.4,0,0,0.39999999999997726
2023-01-01 05:45:00,13,65,7,13,1006.7,1003.8,0,0,0.39999999999997726
2023-01-01 06:00:00,13,65,7,13,1006.8,1003.8,0,0,0.1999999999999318
2023-01-01 06:15:00,13,65,7,13,1006.9,1003.9,0,0,0.2999999999999545
2023-01-01 06:30:00,13,65,7,13,1007.1,1004.1,0,0,0.3000000000000682
2023-01-01 06:45:00,13,65,7,13,1007.2,1004.3,0,0,0.2999999999999545
2023-01-01 07:00:00,13,65,7,13,1007.5,1004.5,0,0,0.39999999999997726
2023-01-01 07:15:00,13,65,7,13,1007.7,1004.7,0,0,0.20000000000004547
2023-01-01 07:30:00,13,65,7,13,1008.0,1005.0,0,0,0.6000000000000227
2023-01-01 07:45:00,13,65,7,13,1008.5,1005.5,0,0,0.39999999999997726
2023-01-01 08:00:00,13,65,7,12,1008.6,1005.6,0,0,0.3000000000000682
2023-01-01 08:15:00,13,65,7,13,1008.6,1005.6,0,0,0.20000000000004547
2023-01-01 08:30:00,13,65,7,13,1008.7,1005.8,0,0,0.2999999999999545
2023-01-01 08:45:00,13,65,7,13,1008.8,1005.9,0,0,0.1999999999999318
2023-01-01 09:00:00,13,65,7,13,1009.0,1006.0,0,0,0.20000000000004547
2023-01-01 09:15:00,13,65,7,13,1009.0,1006.1,0,0,0.39999999999997726
2023-01-01 09:30:00,13,65,7,13,1009.3,1006.3,0,0,0.1999999999999318
2023-01-01 09:45:00,13,64,7,13,1009.4,1006.5,0,1,0.1999999999999318
2023-01-01 10:00:00,13,64,7,13,1009.7,1006.7,1,0,0.3000000000000682
2023-01-01 10:15:00,13,64,7,13,1010.2,1007.2,0,0,0.5
2023-01-01 10:30:00,13,64,7,13,1010.4,1007.4,1,0,0.1999999999999318
2023-01-01 10:45:00,14,64,7,13,1010.4,1007.5,1,0,0.2999999999999545
2023-01-01 11:00:00,14,64,7,13,1010.2,1007.2,1,0,0.39999999999997726
2023-01-01 11:15:00,14,64,7,13,1010.1,1007.1,0,0,0.2999999999999545
2023-01-01 11:30:00,14,64,7,13,1010.1,1007.1,0,0,0.20000000000004547
2023-01-01 11:45:00,14,64,7,13,1010.1,1007.1,0,0,0.20000000000004547
2023-01-01 12:00:00,14,63,7,13,1010.0,1007.0,0,1,0.3000000000000682
2023-01-01 12:15:00,14,63,7,13,1010.0,1007.0,0,0,0.20000000000004547
2023-01-01 12:30:00,14,63,7,14,1009.9,1006.9,0,0,0.20000000000004547
2023-01-01 12:45:00,14,64,7,14,1010.0,1007.0,0,1,0.20000000000004547
2023-01-01 13:00:00,14,64,7,14,1010.3,1007.3,0,1,0.1999999999999318
2023-01-01 13:15:00,14,64,7,14,1010.1,1007.1,0,1,0.20000000000004547
2023-01-01 13:30:00,14,63,7,14,1010.1,1007.1,0,1,0.20000000000004547
2023-01-01 13:45:00,14,64,7,14,1009.9,1006.9,0,1,0.3000000000000682
2023-01-01 14:00:00,14,63,7,14,1009.8,1006.8,0,1,0.1999999999999318
2023-01-01 14:15:00,14,63,7,14,1010.0,1007.0,0,1,0.20000000000004547
2023-01-01 14:30:00,14,64,7,14,1009.7,1006.7,0,1,0.2999999999999545
2023-01-01 14:45:00,14,63,7,14,1009.7,1006.7,0,1,0.09999999999990905
2023-01-01 15:00:00,14,64,7,14,1009.7,1006.7,0,1,0.1999999999999318
2023-01-01 15:15:00,14,64,7,14,1009.7,1006.7,0,1,0.1999999999999318
2023-01-01 15:30:00,14,64,7,14,1009.6,1006.6,0,1,0.1999999999999318
2023-01-01 15:45:00,14,64,7,13,1009.6,1006.6,0,1,0.10000000000002274
2023-01-01 16:00:00,14,64,7,13,1009.4,1006.5,0,1,0.3000000000000682
2023-01-01 16:15:00,14,64,7,13,1009.7,1006.7,0,0,0.3000000000000682
2023-01-01 16:30:00,14,64,7,13,1009.7,1006.7,0,0,0.2999999999999545
2023-01-01 16:45:00,14,64,7,13,1009.4,1006.5,0,0,0.3000000000000682
2023-01-01 17:00:00,14,64,7,13,1009.3,1006.3,0,0,0.1999999999999318
2023-01-01 17:15:00,14,64,7,13,1009.1,1006.2,0,0,0.20000000000004547
2023-01-01 17:30:00,14,64,7,13,1009.1,1006.1,0,0,0.20000000000004547
2023-01-01 17:45:00,14,64,7,13,1008.9,1006.0,0,0,0.20000000000004547
2023-01-01 18:00:00,14,64,7,13,1009.2,1006.2,0,0,0.39999999999997726
2023-01-01 18:15:00,14,64,7,13,1009.2,1006.3,0,0,0.1999999999999318
2023-01-01 18:30:00,14,64,7,13,1009.3,1006.3,0,0,0.1999999999999318
2023-01-01 18:45:00,14,64,7,13,1009.3,1006.3,0,0,0.1999999999999318
2023-01-01 19:00:00,14,64,7,13,1009.4,1006.5,0,0,0.1999999999999318
2023-01-01 19:15:00,14,64,7,13,1009.3,1006.4,0,0,0.20000000000004547
2023-01-01 19:30:00,14,64,7,13,1009.2,1006.2,0,0,0.1999999999999318
2023-01-01 19:45:00,14,64,7,13,1009.0,1006.0,0,0,0.39999999999997726
2023-01-01 20:00:00,14,64,7,13,1008.9,1006.0,0,0,0.10000000000002274
2023-01-01 20:15:00,14,64,7,13,1008.7,1005.7,0,0,0.1999999999999318
2023-01-01 20:30:00,14,64,7,13,1008.7,1005.8,0,0,0.20000000000004547
2023-01-01 20:45:00,14,64,7,13,1008.5,1005.5,0,0,0.3000000000000682
2023-01-01 21:00:00,14,64,7,13,1008.4,1005.5,0,0,0.2999999999999545
2023-01-01 21:15:00,14,64,7,13,1008.4,1005.5,0,0,0.20000000000004547
2023-01-01 21:30:00,14,64,7,13,1008.4,1005.5,0,0,0.20000000000004547
2023-01-01 21:45:00,14,64,7,13,1008.3,1005.3,0,0,0.1999999999999318
2023-01-01 22:00:00,14,64,7,13,1008.4,1005.4,0,1,0.2999999999999545
2023-01-01 22:15:00,14,64,7,13,1008.5,1005.5,0,0,0.2999999999999545
2023-01-01 22:30:00,14,64,7,13,1008.4,1005.4,0,1,0.20000000000004547
2023-01-01 22:45:00,14,64,7,13,1008.4,1005.4,0,1,0.20000000000004547
2023-01-01 23:00:00,14,63,7,13,1008.3,1005.4,0,1,0.1999999999999318
2023-01-01 23:15:00,14,63,7,13,1008.0,1005.0,0,1,0.39999999999997726
2023-01-01 23:30:00,14,63,7,13,1008.5,1005.5,0,1,0.39999999999997726
2023-01-01 23:45:00,14,63,7,13,1008.8,1005.9,0,1,0.2999999999999545
2023-01-02 00:00:00,14,63,7,13,1008.3,1005.3,0,0,0.0
2023-01-02 00:15:00,14,63,7,13,1008.4,1005.4,0,0,0.39999999999997726
2023-01-02 00:30:00,14,63,7,13,1008.3,1005.4,0,0,0.1999999999999318
2023-01-02 00:45:00,14,63,7,13,1008.4,1005.4,1,0,0.10000000000002274
2023-01-02 01:00:00,14,63,7,13,1008.1,1005.1,0,0,0.39999999999997726
2023-01-02 01:15:00,14,63,7,13,1008.3,1005.3,1,0,0.1999999999999318
2023-01-02 01:30:00,14,63,7,13,1008.4,1005.4,1,0,0.2999999999999545
2023-01-02 01:45:00,14,63,7,13,1008.3,1005.3,1,0,0.20000000000004547
2023-01-02 02:00:00,14,63,7,13,1008.8,1005.9,1,0,0.5
2023-01-02 02:15:00,14,63,7,13,1008.8,1005.8,1,0,0.1999999999999318
2023-01-02 02:30:00,14,63,7,13,1009.4,1006.4,1,0,0.8000000000000682
2023-01-02 02:45:00,13,63,7,13,1009.4,1006.5,1,0,0.20000000000004547
2023-01-02 03:00:00,14,63,7,13,1009.6,1006.6,1,0,0.3000000000000682
2023-01-02 03:15:00,13,63,7,13,1009.6,1006.6,1,0,0.20000000000004547
2023-01-02 03:30:00,13,63,7,13,1009.6,1006.6,1,0,0.20000000000004547
2023-01-02 03:45:00,14,63,7,13,1009.7,1006.7,1,0,0.20000000000004547
2023-01-02 04:00:00,13,63,7,13,1009.9,1006.9,1,0,0.2999999999999545
2023-01-02 04:15:00,13,63,7,13,1009.8,1006.8,1,0,0.3000000000000682
2023-01-02 04:30:00,14,63,7,13,1010.2,1007.2,1,0,0.39999999999997726
2023-01-02 04:45:00,13,63,6,13,1010.3,1007.3,0,0,0.2999999999999545
2023-01-02 05:00:00,13,63,7,13,1010.3,1007.3,0,0,0.2999999999999545
2023-01-02 05:15:00,13,63,6,13,1010.3,1007.3,0,0,0.20000000000004547
2023-01-02 05:30:00,13,63,6,13,1010.4,1007.5,0,0,0.3000000000000682
2023-01-02 05:45:00,13,63,6,13,1010.6,1007.7,0,0,0.20000000000004547
2023-01-02 06:00:00,13,63,6,13,1011.1,1008.2,0,0,0.39999999999997726
2023-01-02 06:15:00,13,63,6,13,1011.5,1008.5,0,0,0.39999999999997726
2023-01-02 06:30:00,13,63,6,13,1011.5,1008.6,0,0,0.3000000000000682
2023-01-02 06:45:00,13,63,6,12,1011.9,1008.9,0,0,0.39999999999997726
2023-01-02 07:00:00,13,63,6,13,1012.1,1009.1,0,0,0.20000000000004547
2023-01-02 07:15:00,13,63,6,13,1012.3,1009.3,0,0,0.2999999999999545
2023-01-02 07:30:00,13,63,6,13,1012.4,1009.4,0,0,0.2999999999999545
2023-01-02 07:45:00,13,63,6,13,1012.6,1009.6,0,0,0.3000000000000682
2023-01-02 08:00:00,13,63,6,12,1013.0,1010.0,0,0,0.2999999999999545
2023-01-02 08:15:00,13,63,6,12,1013.3,1010.3,0,0,0.6000000000000227
2023-01-02 08:30:00,13,63,6,12,1013.8,1010.8,0,0,0.5
2023-01-02 08:45:00,13,63,6,12,1014.0,1010.9,0,0,0.20000000000004547
2023-01-02 09:00:00,13,63,6,12,1014.1,1011.1,0,0,0.3000000000000682
2023-01-02 09:15:00,13,63,6,13,1014.4,1011.4,0,0,0.1999999999999318
2023-01-02 09:30:00,13,63,6,12,1014.4,1011.4,0,1,0.20000000000004547
2023-01-02 09:45:00,13,62,6,13,1014.9,1011.9,0,1,0.5
2023-01-02 10:00:00,13,62,6,13,1015.1,1012.1,0,1,0.20000000000004547
2023-01-02 10:15:00,13,62,6,13,1015.4,1012.4,0,0,0.2999999999999545
2023-01-02 10:30:00,13,62,6,13,1015.4,1012.4,0,0,0.20000000000004547
2023-01-02 10:45:00,14,62,6,13,1015.4,1012.4,1,0,0.10000000000002274
2023-01-02 11:00:00,14,62,6,13,1015.7,1012.7,1,0,0.3000000000000682
2023-01-02 11:15:00,14,61,7,13,1015.8,1012.8,0,1,0.1999999999999318
2023-01-02 11:30:00,14,61,7,14,1016.0,1012.9,0,0,0.39999999999997726
2023-01-02 11:45:00,14,61,7,14,1016.1,1013.0,0,0,0.20000000000004547
2023-01-02 12:00:00,14,61,7,14,1016.4,1013.3,1,0,0.2999999999999545
2023-01-02 12:15:00,14,61,7,14,1016.4,1013.4,1,0,0.20000000000004547
2023-01-02 12:30:00,14,61,7,14,1016.6,1013.5,1,0,0.20000000000004547
2023-01-02 12:45:00,14,61,7,14,1016.8,1013.8,1,0,0.1999999999999318
2023-01-02 13:00:00,14,61,7,14,1017.1,1014.1,1,0,0.39999999999997726
2023-01-02 13:15:00,14,61,7,14,1017.3,1014.3,1,1,0.2999999999999545
2023-01-02 13:30:00,14,60,7,14,1017.5,1014.5,1,1,0.2999999999999545
2023-01-02 13:45:00,14,60,7,14,1017.6,1014.6,1,0,0.20000000000004547
2023-01-02 14:00:00,14,60,7,14,1017.8,1014.8,1,0,0.2999999999999545
2023-01-02 14:15:00,14,60,7,14,1018.1,1015.1,1,0,0.3000000000000682
2023-01-02 14:30:00,14,60,7,14,1018.3,1015.2,0,0,0.1999999999999318
2023-01-02 14:45:00,14,60,7,14,1018.4,1015.4,0,0,0.10000000000002274
2023-01-02 15:00:00,14,60,7,14,1018.6,1015.6,0,0,0.3000000000000682
2023-01-02 15:15:00,14,60,7,14,1018.9,1015.9,0,0,0.39999999999997726
2023-01-02 15:30:00,14,60,6,14,1019.3,1016.3,0,0,0.39999999999997726
2023-01-02 15:45:00,14,60,7,14,1019.5,1016.5,0,1,0.3000000000000682
2023-01-02 16:00:00,14,60,6,14,1019.8,1016.8,0,1,0.2999999999999545
2023-01-02 16:15:00,14,60,6,14,1019.9,1016.9,0,0,0.20000000000004547
2023-01-02 16:30:00,14,60,6,13,1020.3,1017.2,0,0,0.2999999999999545
2023-01-02 16:45:00,14,60,6,13,1020.5,1017.5,0,0,0.39999999999997726
2023-01-02 17:00:00,14,60,6,13,1020.8,1017.8,0,0,0.2999999999999545
2023-01-02 17:15:00,14,60,6,13,1021.0,1018.0,0,0,0.2999999999999545
2023-01-02 17:30:00,14,60,6,13,1021.3,1018.3,0,0,0.2999999999999545
2023-01-02 17:45:00,14,60,6,13,1021.5,1018.5,0,0,0.3000000000000682
2023-01-02 18:00:00,14,60,6,13,1021.8,1018.8,0,0,0.2999999999999545
2023-01-02 18:15:00,14,60,6,13,1022.1,1019.1,0,0,0.39999999999997726
2023-01-02 18:30:00,14,60,6,13,1022.1,1019.1,0,0,0.20000000000004547
2023-01-02 18:45:00,14,60,6,13,1022.3,1019.3,0,0,0.1999999999999318
2023-01-02 19:00:00,14,60,6,13,1022.4,1019.4,0,0,0.2999999999999545
2023-01-02 19:15:00,14,60,6,13,1022.5,1019.4,0,0,0.20000000000004547
2023-01-02 19:30:00,14,60,6,13,1022.6,1019.6,0,0,0.20000000000004547
2023-01-02 19:45:00,14,60,6,13,1022.8,1019.7,0,0,0.1999999999999318
2023-01-02 20:00:00,14,60,6,13,1022.9,1019.9,1,0,0.1999999999999318
2023-01-02 20:15:00,14,60,6,13,1023.0,1020.0,0,0,0.20000000000004547
2023-01-02 20:30:00,14,60,6,13,1023.1,1020.1,0,0,0.10000000000002274
2023-01-02 20:45:00,14,60,6,13,1023.2,1020.2,1,0,0.1999999999999318
2023-01-02 21:00:00,14,60,6,13,1023.2,1020.2,0,0,0.1999999999999318
2023-01-02 21:15:00,14,60,6,13,1023.3,1020.3,0,0,0.2999999999999545
2023-01-02 21:30:00,14,60,6,13,1023.5,1020.5,0,0,0.20000000000004547
2023-01-02 21:45:00,14,59,6,13,1023.5,1020.5,0,1,0.20000000000004547
2023-01-02 22:00:00,14,59,6,13,1023.5,1020.5,0,0,0.20000000000004547
2023-01-02 22:15:00,14,59,6,13,1023.7,1020.7,0,0,0.20000000000004547
2023-01-02 22:30:00,14,59,6,13,1023.7,1020.7,0,0,0.1999999999999318
2023-01-02 22:45:00,14,59,6,13,1023.6,1020.6,0,0,0.20000000000004547
2023-01-02 23:00:00,14,59,6,13,1023.8,1020.8,0,0,0.1999999999999318
2023-01-02 23:15:00,14,59,6,13,1023.7,1020.7,0,0,0.10000000000002274
2023-01-02 23:30:00,14,59,6,13,1023.7,1020.7,0,1,0.20000000000004547
2023-01-02 23:45:00,14,59,6,13,1023.8,1020.8,1,0,0.1999999999999318
2023-01-03 00:00:00,14,59,6,13,1023.7,1020.7,1,0,0.0
2023-01-03 00:15:00,14,59,6,13,1023.7,1020.7,1,0,0.09999999999990905
2023-01-03 00:30:00,13,59,6,13,1023.6,1020.6,1,0,0.1999999999999318
2023-01-03 00:45:00,13,59,6,13,1023.5,1020.5,1,0,0.20000000000004547
2023-01-03 01:00:00,13,59,6,13,1023.3,1020.3,0,0,0.20000000000004547
2023-01-03 01:15:00,13,59,5,13,1023.2,1020.2,0,0,0.09999999999990905
2023-01-03 01:30:00,13,59,5,13,1023.1,1020.1,0,1,0.1999999999999318
2023-01-03 01:45:00,13,58,5,13,1023.1,1020.1,0,1,0.20000000000004547
2023-01-03 02:00:00,13,58,5,12,1023.0,1020.0,0,1,0.20000000000004547
2023-01-03 02:15:00,13,58,5,12,1023.0,1020.0,0,1,0.20000000000004547
2023-01-03 02:30:00,13,58,5,12,1022.9,1019.8,0,0,0.20000000000004547
2023-01-03 02:45:00,13,58,5,12,1022.7,1019.7,0,0,0.1999999999999318
2023-01-03 03:00:00,13,58,5,12,1022.6,1019.6,0,0,0.1999999999999318
2023-01-03 03:15:00,13,58,5,12,1022.6,1019.6,0,0,0.20000000000004547
2023-01-03 03:30:00,13,58,5,12,1022.3,1019.3,0,0,0.39999999999997726
2023-01-03 03:45:00,13,58,5,12,1022.2,1019.2,0,0,0.1999999999999318
2023-01-03 04:00:00,13,58,5,12,1022.1,1019.1,0,0,0.2999999999999545
2023-01-03 04:15:00,13,58,5,12,1022.0,1019.0,0,0,0.3000000000000682
2023-01-03 04:30:00,13,58,5,12,1021.9,1018.9,0,0,0.20000000000004547
2023-01-03 04:45:00,13,58,5,12,1021.7,1018.7,0,1,0.1999999999999318
2023-01-03 05:00:00,13,58,5,12,1021.6,1018.6,0,1,0.1999999999999318
2023-01-03 05:15:00,13,58,5,12,1021.4,1018.4,0,1,0.39999999999997726
2023-01-03 05:30:00,13,59,5,12,1021.3,1018.3,0,1,0.3000000000000682
2023-01-03 05:45:00,13,59,5,12,1021.4,1018.4,0,0,0.10000000000002274
2023-01-03 06:00:00,13,60,5,12,1021.3,1018.3,1,1,0.20000000000004547
2023-01-03 06:15:00,13,60,5,12,1021.3,1018.3,1,1,0.1999999999999318
2023-01-03 06:30:00,13,59,5,12,1021.2,1018.2,1,1,0.1999999999999318
2023-01-03 06:45:00,12,60,5,12,1021.2,1018.2,1,1,0.1999999999999318
2023-01-03 07:00:00,13,59,5,12,1021.3,1018.3,1,1,0.1999999999999318
2023-01-03 07:15:00,12,60,5,12,1021.3,1018.3,1,1,0.1999999999999318
2023-01-03 07:30:00,12,60,5,12,1021.0,1017.9,1,1,0.2999999999999545
2023-01-03 07:45:00,13,60,5,12,1021.2,1018.2,1,1,0.20000000000004547
2023-01-03 08:00:00,13,60,5,12,1021.4,1018.4,1,1,0.1999999999999318
2023-01-03 08:15:00,13,59,5,12,1021.3,1018.3,1,1,0.2999999999999545
2023-01-03 08:30:00,13,59,5,12,1021.2,1018.2,1,1,0.09999999999990905
2023-01-03 08:45:00,13,59,5,12,1021.3,1018.3,0,1,0.1999999999999318
2023-01-03 09:00:00,13,59,5,12,1021.4,1018.4,0,1,0.2999999999999545
2023-01-03 09:15:00,13,60,5,12,1021.4,1018.4,0,1,0.20000000000004547
2023-01-03 09:30:00,13,60,5,12,1021.4,1018.4,0,1,0.1999999999999318
2023-01-03 09:45:00,13,60,5,12,1021.3,1018.3,0,0,0.1999999999999318
2023-01-03 10:00:00,13,60,5,12,1021.3,1018.3,0,0,0.1999999999999318
2023-01-03 10:15:00,13,60,5,12,1021.3,1018.3,0,0,0.10000000000002274
2023-01-03 10:30:00,13,61,6,12,1021.2,1018.2,0,1,0.09999999999990905
2023-01-03 10:45:00,13,61,5,12,1021.1,1018.1,0,1,0.10000000000002274
2023-01-03 11:00:00,13,61,6,12,1020.8,1017.8,0,0,0.3000000000000682
2023-01-03 11:15:00,13,62,6,12,1020.7,1017.7,0,1,0.2999999999999545
2023-01-03 11:30:00,13,62,6,12,1020.6,1017.5,0,0,0.2999999999999545
2023-01-03 11:45:00,13,62,6,12,1020.4,1017.4,0,0,0.3000000000000682
2023-01-03 12:00:00,13,62,6,13,1020.1,1017.1,0,0,0.39999999999997726
2023-01-03 12:15:00,13,62,6,12,1019.8,1016.8,0,0,0.5
2023-01-03 12:30:00,13,62,6,12,1019.5,1016.5,0,0,0.39999999999997726
2023-01-03 12:45:00,13,63,6,12,1019.3,1016.3,0,1,0.3000000000000682
2023-01-03 13:00:00,13,63,6,13,1019.1,1016.1,0,1,0.39999999999997726
2023-01-03 13:15:00,13,63,6,13,1018.9,1015.9,0,0,0.39999999999997726
2023-01-03 13:30:00,13,63,6,13,1018.6,1015.6,0,1,0.2999999999999545
2023-01-03 13:45:00,13,64,6,13,1018.4,1015.4,0,1,0.40000000000009095
2023-01-03 14:00:00,13,64,7,12,1018.2,1015.1,0,0,0.39999999999997726
2023-01-03 14:15:00,13,64,6,12,1017.8,1014.8,0,0,0.3000000000000682
2023-01-03 14:30:00,13,64,6,12,1017.6,1014.6,0,0,0.39999999999997726
2023-01-03 14:45:00,13,64,7,13,1017.7,1014.7,0,0,0.2999999999999545
2023-01-03 15:00:00,13,64,6,13,1017.6,1014.6,0,0,0.3000000000000682
2023-01-03 15:15:00,13,64,6,12,1017.5,1014.5,0,0,0.20000000000004547
2023-01-03 15:30:00,13,64,6,12,1017.1,1014.1,0,0,0.39999999999997726
2023-01-03 15:45:00,13,65,6,12,1017.2,1014.2,0,1,0.1999999999999318
2023-01-03 16:00:00,13,65,7,12,1016.9,1013.9,0,1,0.3000000000000682
2023-01-03 16:15:00,13,65,7,12,1016.9,1013.9,0,1,0.3000000000000682
2023-01-03 16:30:00,13,66,7,12,1016.7,1013.7,0,1,0.1999999999999318
2023-01-03 16:45:00,13,66,7,12,1016.3,1013.2,0,0,0.40000000000009095
2023-01-03 17:00:00,13,66,7,12,1016.2,1013.2,0,0,0.2999999999999545
2023-01-03 17:15:00,13,66,7,12,1016.1,1013.0,0,1,0.2999999999999545
2023-01-03 17:30:00,13,66,7,12,1015.9,1012.9,0,0,0.3000000000000682
2023-01-03 17:45:00,13,66,7,12,1015.8,1012.8,0,1,0.2999999999999545
2023-01-03 18:00:00,13,66,7,12,1015.5,1012.5,0,0,0.2999999999999545
2023-01-03 18:15:00,13,66,7,12,1015.5,1012.5,0,0,0.20000000000004547
2023-01-03 18:30:00,13,67,7,12,1015.3,1012.3,0,1,0.20000000000004547
2023-01-03 18:45:00,13,67,7,12,1015.2,1012.2,0,0,0.1999999999999318
2023-01-03 19:00:00,13,67,7,12,1014.9,1011.9,0,0,0.5
2023-01-03 19:15:00,13,67,7,12,1014.7,1011.7,0,0,0.1999999999999318
2023-01-03 19:30:00,13,67,7,12,1014.4,1011.4,0,0,0.39999999999997726
2023-01-03 19:45:00,13,67,7,12,1014.4,1011.3,0,0,0.20000000000004547
2023-01-03 20:00:00,13,67,7,12,1014.2,1011.2,0,1,0.39999999999997726
2023-01-03 20:15:00,13,68,7,12,1013.9,1010.8,0,1,0.3000000000000682
2023-01-03 20:30:00,13,68,7,12,1013.5,1010.5,0,1,0.39999999999997726
2023-01-03 20:45:00,13,68,7,12,1013.5,1010.5,0,1,0.3000000000000682
2023-01-03 21:00:00,13,68,7,12,1013.3,1010.3,0,0,0.39999999999997726
2023-01-03 21:15:00,13,68,7,12,1013.1,1010.1,0,0,0.20000000000004547
2023-01-03 21:30:00,13,68,7,12,1012.9,1009.9,0,1,0.20000000000004547
2023-01-03 21:45:00,13,67,7,12,1012.5,1009.5,0,1,0.39999999999997726
2023-01-03 22:00:00,13,68,7,12,1012.3,1009.3,0,1,0.2999999999999545
2023-01-03 22:15:00,13,68,7,12,1012.2,1009.2,0,1,0.1999999999999318
2023-01-03 22:30:00,13,68,7,12,1012.2,1009.2,0,1,0.2999999999999545
2023-01-03 22:45:00,13,67,7,12,1012.2,1009.2,0,1,0.2999999999999545
2023-01-03 23:00:00,13,68,7,12,1012.3,1009.3,0,1,0.2999999999999545
2023-01-03 23:15:00,13,68,7,12,1012.1,1009.1,0,1,0.2999999999999545
2023-01-03 23:30:00,13,68,7,12,1012.1,1009.1,0,0,0.2999999999999545
2023-01-03 23:45:00,13,69,7,12,1011.9,1008.9,0,1,0.20000000000004547
2023-01-04 00:00:00,13,69,7,12,1011.8,1008.8,0,1,0.0
2023-01-04 00:15:00,13,69,7,12,1011.7,1008.7,0,0,0.2999999999999545
2023-01-04 00:30:00,13,69,8,13,1011.7,1008.7,0,1,0.2999999999999545
2023-01-04 00:45:00,13,69,8,13,1011.7,1008.7,0,1,0.20000000000004547
2023-01-04 01:00:00,13,69,8,12,1011.5,1008.5,0,1,0.2999999999999545
2023-01-04 01:15:00,13,70,8,12,1011.4,1008.4,0,1,0.40000000000009095
2023-01-04 01:30:00,13,70,8,13,1011.3,1008.3,0,1,0.1999999999999318
2023-01-04 01:45:00,13,70,8,13,1011.2,1008.3,0,1,0.2999999999999545
2023-01-04 02:00:00,13,70,8,13,1011.3,1008.3,0,1,0.1999999999999318
2023-01-04 02:15:00,13,70,8,12,1011.4,1008.4,0,1,0.2999999999999545
2023-01-04 02:30:00,13,70,8,12,1011.4,1008.5,0,1,0.20000000000004547
2023-01-04 02:45:00,13,70,8,13,1011.4,1008.4,0,1,0.3000000000000682
2023-01-04 03:00:00,13,69,8,13,1011.2,1008.3,0,1,0.39999999999997726
2023-01-04 03:15:00,13,69,8,13,1011.2,1008.3,0,1,0.2999999999999545
2023-01-04 03:30:00,13,69,8,13,1010.6,1007.6,0,1,0.6000000000000227
2023-01-04 03:45:00,13,69,8,13,1010.3,1007.3,0,0,0.5
2023-01-04 04:00:00,13,69,8,13,1010.6,1007.6,0,1,0.8000000000000682
2023-01-04 04:15:00,13,69,8,13,1010.7,1007.7,0,1,0.20000000000004547
2023-01-04 04:30:00,13,70,8,13,1010.5,1007.6,0,1,0.39999999999997726
2023-01-04 04:45:00,13,70,8,13,1010.7,1007.7,0,1,0.20000000000004547
2023-01-04 05:00:00,13,70,8,13,1010.6,1007.6,0,0,0.10000000000002274
2023-01-04 05:15:00,13,70,8,13,1010.6,1007.6,0,1,0.2999999999999545
2023-01-04 05:30:00,13,70,8,13,1010.7,1007.7,0,1,0.5
2023-01-04 05:45:00,13,71,8,13,1010.7,1007.8,0,1,0.1999999999999318
2023-01-04 06:00:00,13,71,8,13,1010.8,1007.8,0,1,0.1999999999999318
2023-01-04 06:15:00,13,71,8,13,1010.6,1007.6,0,1,0.39999999999997726
2023-01-04 06:30:00,13,71,8,13,1010.4,1007.5,0,1,0.3000000000000682
2023-01-04 06:45:00,13,71,8,13,1010.3,1007.3,0,0,0.20000000000004547
2023-01-04 07:00:00,13,72,8,13,1010.3,1007.3,0,2,0.2999999999999545
